,ActivityIdentifier,Enterococcus,Fecal Coliform,Total Coliform
63413,CABEACH_WQX-2855052,,,20.0
63414,CABEACH_WQX-2855054,20.0,,
63415,CABEACH_WQX-2855055,,,10.0
63416,CABEACH_WQX-2855057,10.0,,
63417,CABEACH_WQX-2855058,,,183.0
63418,CABEACH_WQX-2855060,41.0,,
63419,CABEACH_WQX-2855061,,,4611.0
63420,CABEACH_WQX-2855063,816.0,,
63421,CABEACH_WQX-2855064,,,3654.0
63422,CABEACH_WQX-2855066,,,860.0
63423,CABEACH_WQX-2855068,20.0,,
63424,CABEACH_WQX-2855069,,,10.0
63425,CABEACH_WQX-2855071,10.0,,
63426,CABEACH_WQX-2855072,,,3654.0
63427,CABEACH_WQX-2855074,480.0,,
63428,CABEACH_WQX-2855075,,,8164.0
63429,CABEACH_WQX-2855077,,,2987.0
63430,CABEACH_WQX-2855079,,,6131.0
63431,CABEACH_WQX-2855081,,,10.0
63432,CABEACH_WQX-2855083,10.0,,
63433,CABEACH_WQX-2855084,,,10.0
63434,CABEACH_WQX-2855086,10.0,,
63435,CABEACH_WQX-2855088,,,9804.0
63436,CABEACH_WQX-2855089,10.0,,
63437,CABEACH_WQX-2855091,,,15531.0
63438,CABEACH_WQX-2855092,63.0,,
63439,CABEACH_WQX-2855287,,,98.0
63440,CABEACH_WQX-2855288,10.0,,
63441,CABEACH_WQX-2856850,,20.0,
63442,CABEACH_WQX-2856851,,,69.0
63443,CABEACH_WQX-2856852,10.0,,
63444,CABEACH_WQX-2856853,,5.0,
63445,CABEACH_WQX-2856854,10.0,,
63446,CABEACH_WQX-2856855,,,10.0
63447,CABEACH_WQX-2856856,,,10.0
63448,CABEACH_WQX-2856857,,5.0,
63449,CABEACH_WQX-2856858,10.0,,
63450,CABEACH_WQX-2856859,10.0,,
63451,CABEACH_WQX-2856860,,5.0,
63452,CABEACH_WQX-2856861,,,10.0
63453,CABEACH_WQX-2856862,10.0,,
63454,CABEACH_WQX-2856863,,,20.0
63455,CABEACH_WQX-2856864,,5.0,
63456,CABEACH_WQX-2856865,,,4000.0
63457,CABEACH_WQX-2856866,52.0,,
63458,CABEACH_WQX-2856867,,15.0,
63459,CABEACH_WQX-2856868,,15.0,
63460,CABEACH_WQX-2856869,,,50.0
63461,CABEACH_WQX-2856870,10.0,,
63462,CABEACH_WQX-2856871,20.0,,
63463,CABEACH_WQX-2856872,,55.0,
63464,CABEACH_WQX-2856873,,,140.0
63465,CABEACH_WQX-2856874,,,10.0
63466,CABEACH_WQX-2856875,,10.0,
63467,CABEACH_WQX-2856876,10.0,,
63468,CABEACH_WQX-2856877,,,600.0
63469,CABEACH_WQX-2856878,,85.0,
63470,CABEACH_WQX-2856879,86.0,,
63471,CABEACH_WQX-2856880,,,80.0
63472,CABEACH_WQX-2856881,,5.0,
63473,CABEACH_WQX-2856882,10.0,,
63474,CABEACH_WQX-2856883,10.0,,
63475,CABEACH_WQX-2856884,,5.0,
63476,CABEACH_WQX-2856885,,,30.0
63477,CABEACH_WQX-2856886,10.0,,
63478,CABEACH_WQX-2856887,,5.0,
63479,CABEACH_WQX-2856888,,,10.0
63480,CABEACH_WQX-2856889,,,10.0
63481,CABEACH_WQX-2856890,,5.0,
63482,CABEACH_WQX-2856891,10.0,,
63483,CABEACH_WQX-2856892,,,10.0
63484,CABEACH_WQX-2856893,10.0,,
63485,CABEACH_WQX-2856894,,5.0,
63486,CABEACH_WQX-2856895,,5.0,
63487,CABEACH_WQX-2856896,10.0,,
63488,CABEACH_WQX-2856897,,,50.0
63489,CABEACH_WQX-2856898,10.0,,
63490,CABEACH_WQX-2856899,,,20.0
63491,CABEACH_WQX-2856900,,20.0,
63492,CABEACH_WQX-2856901,,,160.0
63493,CABEACH_WQX-2856902,,25.0,
63494,CABEACH_WQX-2856903,52.0,,
63495,CABEACH_WQX-2856904,,5.0,
63496,CABEACH_WQX-2856905,,,10.0
63497,CABEACH_WQX-2856906,10.0,,
63498,CABEACH_WQX-2856907,,,60.0
63499,CABEACH_WQX-2856908,10.0,,
63500,CABEACH_WQX-2856909,,50.0,
63501,CABEACH_WQX-2856910,,60.0,
63502,CABEACH_WQX-2856911,,,150.0
63503,CABEACH_WQX-2856912,10.0,,
63504,CABEACH_WQX-2856913,10.0,,
63505,CABEACH_WQX-2856914,,,20.0
63506,CABEACH_WQX-2856915,,20.0,
63507,CABEACH_WQX-2856916,,5.0,
63508,CABEACH_WQX-2856917,,,10.0
63509,CABEACH_WQX-2856918,10.0,,
63510,CABEACH_WQX-2856919,52.0,,
63511,CABEACH_WQX-2856920,,,600.0
63512,CABEACH_WQX-2856921,,80.0,
63513,CABEACH_WQX-2856922,,5.0,
63514,CABEACH_WQX-2856923,,,370.0
63515,CABEACH_WQX-2856924,41.0,,
63516,CABEACH_WQX-2856925,,5.0,
63517,CABEACH_WQX-2856926,,,310.0
63518,CABEACH_WQX-2856927,41.0,,
63519,CABEACH_WQX-2856928,,5.0,
63520,CABEACH_WQX-2856929,10.0,,
63521,CABEACH_WQX-2856930,,,10.0
63522,CABEACH_WQX-2856931,,,10.0
63523,CABEACH_WQX-2856932,10.0,,
63524,CABEACH_WQX-2856933,,5.0,
63525,CABEACH_WQX-2856934,,,50.0
63526,CABEACH_WQX-2856935,10.0,,
63527,CABEACH_WQX-2856936,,5.0,
63528,CABEACH_WQX-2856937,,,10.0
63529,CABEACH_WQX-2856938,10.0,,
63530,CABEACH_WQX-2856939,,5.0,
63531,CABEACH_WQX-2856940,,,10.0
63532,CABEACH_WQX-2856941,,5.0,
63533,CABEACH_WQX-2856942,10.0,,
63534,CABEACH_WQX-2856943,,10.0,
63535,CABEACH_WQX-2856944,,,10.0
63536,CABEACH_WQX-2856945,10.0,,
63537,CABEACH_WQX-2856946,,,10.0
63538,CABEACH_WQX-2856947,10.0,,
63539,CABEACH_WQX-2856948,,5.0,
63540,CABEACH_WQX-2856949,,5.0,
63541,CABEACH_WQX-2856950,10.0,,
63542,CABEACH_WQX-2856951,,,10.0
63543,CABEACH_WQX-2856952,10.0,,
63544,CABEACH_WQX-2856953,,,10.0
63545,CABEACH_WQX-2856954,,5.0,
63546,CABEACH_WQX-2856955,,,10.0
63547,CABEACH_WQX-2856956,10.0,,
63548,CABEACH_WQX-2856957,,5.0,
63549,CABEACH_WQX-2856958,10.0,,
63550,CABEACH_WQX-2856959,,,20.0
63551,CABEACH_WQX-2856960,,5.0,
63552,CABEACH_WQX-2856961,,,10.0
63553,CABEACH_WQX-2856962,,5.0,
63554,CABEACH_WQX-2856963,10.0,,
63555,CABEACH_WQX-2856964,,5.0,
63556,CABEACH_WQX-2856965,10.0,,
63557,CABEACH_WQX-2856966,,,10.0
63558,CABEACH_WQX-2856967,,5.0,
63559,CABEACH_WQX-2856968,,,10.0
63560,CABEACH_WQX-2856969,10.0,,
63561,CABEACH_WQX-2856970,,,30.0
63562,CABEACH_WQX-2856971,,5.0,
63563,CABEACH_WQX-2856972,10.0,,
63564,CABEACH_WQX-2856973,,5.0,
63565,CABEACH_WQX-2856974,10.0,,
63566,CABEACH_WQX-2856975,,,60.0
63567,CABEACH_WQX-2856976,10.0,,
63568,CABEACH_WQX-2856977,,600.0,
63569,CABEACH_WQX-2856978,,,16000.0
63570,CABEACH_WQX-2856979,,,10.0
63571,CABEACH_WQX-2856980,10.0,,
63572,CABEACH_WQX-2856981,,5.0,
63573,CABEACH_WQX-2856982,10.0,,
63574,CABEACH_WQX-2856983,,,90.0
63575,CABEACH_WQX-2856984,,5.0,
63576,CABEACH_WQX-2856985,10.0,,
63577,CABEACH_WQX-2856986,,,10.0
63578,CABEACH_WQX-2856987,,5.0,
63579,CABEACH_WQX-2856988,10.0,,
63580,CABEACH_WQX-2856989,,5.0,
63581,CABEACH_WQX-2856990,,,10.0
63582,CABEACH_WQX-2856991,,5.0,
63583,CABEACH_WQX-2856992,,,10.0
63584,CABEACH_WQX-2856993,10.0,,
63585,CABEACH_WQX-2856994,,,10.0
63586,CABEACH_WQX-2856995,,5.0,
63587,CABEACH_WQX-2856996,10.0,,
63588,CABEACH_WQX-2856997,,,10.0
63589,CABEACH_WQX-2856998,10.0,,
63590,CABEACH_WQX-2856999,,5.0,
63591,CABEACH_WQX-2857000,,,10.0
63592,CABEACH_WQX-2857001,,15.0,
63593,CABEACH_WQX-2857002,10.0,,
63594,CABEACH_WQX-2857003,,,10.0
63595,CABEACH_WQX-2857004,,10.0,
63596,CABEACH_WQX-2857005,10.0,,
63597,CABEACH_WQX-2857006,10.0,,
63598,CABEACH_WQX-2857007,,,30.0
63599,CABEACH_WQX-2857008,,5.0,
63600,CABEACH_WQX-2857009,10.0,,
63601,CABEACH_WQX-2857010,,,10.0
63602,CABEACH_WQX-2857011,,5.0,
63603,CABEACH_WQX-2857012,,30.0,
63604,CABEACH_WQX-2857013,10.0,,
63605,CABEACH_WQX-2857014,,,30.0
63606,CABEACH_WQX-2857015,,,10.0
63607,CABEACH_WQX-2857016,,5.0,
63608,CABEACH_WQX-2857017,10.0,,
63609,CABEACH_WQX-2857018,10.0,,
63610,CABEACH_WQX-2857019,,,30.0
63611,CABEACH_WQX-2857020,,15.0,
63612,CABEACH_WQX-2857021,,5.0,
63613,CABEACH_WQX-2857022,20.0,,
63614,CABEACH_WQX-2857023,,,290.0
63615,CABEACH_WQX-2857024,,60.0,
63616,CABEACH_WQX-2857025,,,1200.0
63617,CABEACH_WQX-2857026,31.0,,
63618,CABEACH_WQX-2857027,,,90.0
63619,CABEACH_WQX-2857028,,15.0,
63620,CABEACH_WQX-2857029,10.0,,
63621,CABEACH_WQX-2857030,,5.0,
63622,CABEACH_WQX-2857031,,,400.0
63623,CABEACH_WQX-2857032,20.0,,
63624,CABEACH_WQX-2857033,,,600.0
63625,CABEACH_WQX-2857034,10.0,,
63626,CABEACH_WQX-2857035,,5.0,
63627,CABEACH_WQX-2857036,10.0,,
63628,CABEACH_WQX-2857037,,,140.0
63629,CABEACH_WQX-2857038,,5.0,
63630,CABEACH_WQX-2857039,,5.0,
63631,CABEACH_WQX-2857040,10.0,,
63632,CABEACH_WQX-2857041,,,40.0
63633,CABEACH_WQX-2857042,,5.0,
63634,CABEACH_WQX-2857043,10.0,,
63635,CABEACH_WQX-2857044,,,10.0
63636,CABEACH_WQX-2857045,,,10.0
63637,CABEACH_WQX-2857046,,5.0,
63638,CABEACH_WQX-2857047,10.0,,
63639,CABEACH_WQX-2857048,,5.0,
63640,CABEACH_WQX-2857049,10.0,,
63641,CABEACH_WQX-2857050,,,10.0
63642,CABEACH_WQX-2857051,,,10.0
63643,CABEACH_WQX-2857052,,5.0,
63644,CABEACH_WQX-2857053,10.0,,
63645,CABEACH_WQX-2857054,,5.0,
63646,CABEACH_WQX-2857055,,,10.0
63647,CABEACH_WQX-2857056,10.0,,
63648,CABEACH_WQX-2857285,36.0,,
63649,CABEACH_WQX-2857286,28.0,,
63650,CABEACH_WQX-2857287,130.0,,
63651,CABEACH_WQX-2857288,46.0,,
63652,CABEACH_WQX-2857289,14.0,,
63653,CABEACH_WQX-2857290,9.0,,
63654,CABEACH_WQX-2857291,28.0,,
63655,CABEACH_WQX-2857292,6.0,,
63656,CABEACH_WQX-2857293,25.0,,
63657,CABEACH_WQX-2857294,26.0,,
63658,CABEACH_WQX-2857295,3.0,,
63659,CABEACH_WQX-2857296,1.0,,
63660,CABEACH_WQX-2857297,1.0,,
63661,CABEACH_WQX-2857298,2.0,,
63662,CABEACH_WQX-2857299,1.0,,
63663,CABEACH_WQX-2857300,19.0,,
63664,CABEACH_WQX-2857301,3.0,,
63665,CABEACH_WQX-2857302,,,24000.0
63666,CABEACH_WQX-2857303,,,24000.0
63667,CABEACH_WQX-2857304,,120.0,
63668,CABEACH_WQX-2857305,,,500.0
63669,CABEACH_WQX-2857306,,,150.0
63670,CABEACH_WQX-2857307,,31.0,
63671,CABEACH_WQX-2857308,,,260.0
63672,CABEACH_WQX-2857309,,80.0,
63673,CABEACH_WQX-2857310,,,580.0
63674,CABEACH_WQX-2857311,,210.0,
63675,CABEACH_WQX-2857312,,,3100.0
63676,CABEACH_WQX-2857313,,14.0,
63677,CABEACH_WQX-2857314,,,420.0
63678,CABEACH_WQX-2857315,,11.0,
63679,CABEACH_WQX-2857316,,,110.0
63680,CABEACH_WQX-2857317,,20.0,
63681,CABEACH_WQX-2857318,,,20.0
63682,CABEACH_WQX-2857319,,3.0,
63683,CABEACH_WQX-2857320,,,52.0
63684,CABEACH_WQX-2857321,,2.0,
63685,CABEACH_WQX-2857322,,,10.0
63686,CABEACH_WQX-2857323,,1.0,
63687,CABEACH_WQX-2857324,,,20.0
63688,CABEACH_WQX-2857325,,1.0,
63689,CABEACH_WQX-2857326,,,20.0
63690,CABEACH_WQX-2857327,,1.0,
63691,CABEACH_WQX-2857328,,,10.0
63692,CABEACH_WQX-2857329,,,6500.0
63693,CABEACH_WQX-2857330,,4.0,
63694,CABEACH_WQX-2857331,,,2000.0
63695,CABEACH_WQX-2857332,,5.0,
63696,CABEACH_WQX-2857333,,,10.0
63697,CABEACH_WQX-2857335,10.0,,
63698,CABEACH_WQX-2857336,,,9208.0
63699,CABEACH_WQX-2857338,,,8164.0
63700,CABEACH_WQX-2857340,,,51.0
63701,CABEACH_WQX-2857342,31.0,,
63702,CABEACH_WQX-2857343,,,10.0
63703,CABEACH_WQX-2857345,10.0,,
63704,CABEACH_WQX-2857346,,,9208.0
63705,CABEACH_WQX-2857348,10.0,,
63706,CABEACH_WQX-2857349,,,2382.0
63707,CABEACH_WQX-2857351,121.0,,
63708,CABEACH_WQX-2857352,,,20.0
63709,CABEACH_WQX-2857354,10.0,,
63710,CABEACH_WQX-2857355,,,4611.0
63711,CABEACH_WQX-2857357,,,52.0
63712,CABEACH_WQX-2857359,10.0,,
63713,CABEACH_WQX-2857360,,,6131.0
63714,CABEACH_WQX-2857362,,,9208.0
63715,CABEACH_WQX-2857364,10.0,,
63716,CABEACH_WQX-2857365,,,235.0
63717,CABEACH_WQX-2857367,30.0,,
63718,CABEACH_WQX-2857368,,,6488.0
63719,CABEACH_WQX-2857370,145.0,,
63720,CABEACH_WQX-2857371,,,31.0
63721,CABEACH_WQX-2857373,10.0,,
63722,CABEACH_WQX-2857374,,,15531.0
63723,CABEACH_WQX-2857376,10.0,,
63724,CABEACH_WQX-2857377,,,10.0
63725,CABEACH_WQX-2857379,10.0,,
63726,CABEACH_WQX-2857380,,,6867.0
63727,CABEACH_WQX-2857382,,,4611.0
63728,CABEACH_WQX-2857384,,,213.0
63729,CABEACH_WQX-2857386,52.0,,
63730,CABEACH_WQX-2857387,,,183.0
63731,CABEACH_WQX-2857389,20.0,,
63732,CABEACH_WQX-2857390,,,74.0
63733,CABEACH_WQX-2857392,10.0,,
63734,CABEACH_WQX-2857393,,,1169.0
63735,CABEACH_WQX-2857395,148.0,,
63736,CABEACH_WQX-2857396,,,10.0
63737,CABEACH_WQX-2857398,10.0,,
63738,CABEACH_WQX-2857399,,,6867.0
63739,CABEACH_WQX-2857401,,,146.0
63740,CABEACH_WQX-2857403,10.0,,
63741,CABEACH_WQX-2857404,,,10.0
63742,CABEACH_WQX-2857406,10.0,,
63743,CABEACH_WQX-2857407,,,10.0
63744,CABEACH_WQX-2857409,10.0,,
63745,CABEACH_WQX-2857410,,,5794.0
63746,CABEACH_WQX-2857412,,,3654.0
63747,CABEACH_WQX-2857414,,,6488.0
63748,CABEACH_WQX-2857416,,,10.0
63749,CABEACH_WQX-2857418,10.0,,
63750,CABEACH_WQX-2857419,,,41.0
63751,CABEACH_WQX-2857421,10.0,,
63752,CABEACH_WQX-2857423,,,5475.0
63753,CABEACH_WQX-2857424,10.0,,
63754,CABEACH_WQX-2857426,,,7701.0
63755,CABEACH_WQX-2857427,75.0,,
63756,CABEACH_WQX-2857973,,,10.0
63757,CABEACH_WQX-2857974,10.0,,
63758,CABEACH_WQX-2859126,,,20.0
63759,CABEACH_WQX-2859128,10.0,,
63760,CABEACH_WQX-2859129,,,24196.0
63761,CABEACH_WQX-2859131,,,12033.0
63762,CABEACH_WQX-2859133,,,105.0
63763,CABEACH_WQX-2859135,10.0,,
63764,CABEACH_WQX-2859136,,,10.0
63765,CABEACH_WQX-2859138,10.0,,
63766,CABEACH_WQX-2859139,,,17329.0
63767,CABEACH_WQX-2859141,10.0,,
63768,CABEACH_WQX-2859142,,,6488.0
63769,CABEACH_WQX-2859144,185.0,,
63770,CABEACH_WQX-2859145,,,10.0
63771,CABEACH_WQX-2859147,10.0,,
63772,CABEACH_WQX-2859148,,,4352.0
63773,CABEACH_WQX-2859150,,,14136.0
63774,CABEACH_WQX-2859152,146.0,,
63775,CABEACH_WQX-2859153,,,14136.0
63776,CABEACH_WQX-2859155,,,9208.0
63777,CABEACH_WQX-2859157,10.0,,
63778,CABEACH_WQX-2859158,,,275.0
63779,CABEACH_WQX-2859160,10.0,,
63780,CABEACH_WQX-2859161,,,722.0
63781,CABEACH_WQX-2859163,10.0,,
63782,CABEACH_WQX-2859164,,,24196.0
63783,CABEACH_WQX-2859166,41.0,,
63784,CABEACH_WQX-2859167,,,134.0
63785,CABEACH_WQX-2859169,10.0,,
63786,CABEACH_WQX-2859170,,,135.0
63787,CABEACH_WQX-2859172,10.0,,
63788,CABEACH_WQX-2859173,,,24196.0
63789,CABEACH_WQX-2859175,,,4106.0
63790,CABEACH_WQX-2859177,,,813.0
63791,CABEACH_WQX-2859179,52.0,,
63792,CABEACH_WQX-2859180,,,305.0
63793,CABEACH_WQX-2859182,20.0,,
63794,CABEACH_WQX-2859183,,,10.0
63795,CABEACH_WQX-2859185,10.0,,
63796,CABEACH_WQX-2859186,,,341.0
63797,CABEACH_WQX-2859188,10.0,,
63798,CABEACH_WQX-2859189,,,14136.0
63799,CABEACH_WQX-2859191,85.0,,
63800,CABEACH_WQX-2859192,,,17329.0
63801,CABEACH_WQX-2859194,,,10.0
63802,CABEACH_WQX-2859196,10.0,,
63803,CABEACH_WQX-2859197,,,17329.0
63804,CABEACH_WQX-2859199,121.0,,
63805,CABEACH_WQX-2859200,,,15531.0
63806,CABEACH_WQX-2859202,,,6488.0
63807,CABEACH_WQX-2859204,,,5475.0
63808,CABEACH_WQX-2859206,,,10.0
63809,CABEACH_WQX-2859208,10.0,,
63810,CABEACH_WQX-2859209,,,10.0
63811,CABEACH_WQX-2859211,10.0,,
63812,CABEACH_WQX-2859213,,,4160.0
63813,CABEACH_WQX-2859214,10.0,,
63814,CABEACH_WQX-2859216,,,12997.0
63815,CABEACH_WQX-2859217,20.0,,
63816,CABEACH_WQX-2859429,,,465.0
63817,CABEACH_WQX-2859430,10.0,,
63818,CABEACH_WQX-2859636,,,400.0
63819,CABEACH_WQX-2859637,,4.0,
63820,CABEACH_WQX-2859638,9.0,,
63821,CABEACH_WQX-2859639,,,340.0
63822,CABEACH_WQX-2859640,,1.0,
63823,CABEACH_WQX-2859641,1.0,,
63824,CABEACH_WQX-2859642,,4.0,
63825,CABEACH_WQX-2859643,,,10.0
63826,CABEACH_WQX-2859644,1.0,,
63827,CABEACH_WQX-2859645,,25.0,
63828,CABEACH_WQX-2859646,,,200.0
63829,CABEACH_WQX-2859647,36.0,,
63830,CABEACH_WQX-2859648,,5.0,
63831,CABEACH_WQX-2859649,,,140.0
63832,CABEACH_WQX-2859650,2.0,,
63833,CABEACH_WQX-2859651,,9.0,
63834,CABEACH_WQX-2859652,,,95.0
63835,CABEACH_WQX-2859653,3.0,,
63836,CABEACH_WQX-2859654,,14.0,
63837,CABEACH_WQX-2859655,,,85.0
63838,CABEACH_WQX-2859656,5.0,,
63839,CABEACH_WQX-2859657,,10.0,
63840,CABEACH_WQX-2859658,,,41.0
63841,CABEACH_WQX-2859659,1.0,,
63842,CABEACH_WQX-2859660,,,220.0
63843,CABEACH_WQX-2859661,,1.0,
63844,CABEACH_WQX-2859662,3.0,,
63845,CABEACH_WQX-2859663,,,270.0
63846,CABEACH_WQX-2859664,,1.0,
63847,CABEACH_WQX-2859665,2.0,,
63848,CABEACH_WQX-2859666,,2.0,
63849,CABEACH_WQX-2859667,,,10.0
63850,CABEACH_WQX-2859668,3.0,,
63851,CABEACH_WQX-2859669,,6.0,
63852,CABEACH_WQX-2859670,,,52.0
63853,CABEACH_WQX-2859671,1.0,,
63854,CABEACH_WQX-2859672,,1.0,
63855,CABEACH_WQX-2859673,,,31.0
63856,CABEACH_WQX-2859674,1.0,,
63857,CABEACH_WQX-2859675,,,30.0
63858,CABEACH_WQX-2859676,1.0,,
63859,CABEACH_WQX-2859677,,48.0,
63860,CABEACH_WQX-2859678,,,110.0
63861,CABEACH_WQX-2859679,1.0,,
63862,CABEACH_WQX-2859680,,4.0,
63863,CABEACH_WQX-2859681,,,10.0
63864,CABEACH_WQX-2859682,1.0,,
63865,CABEACH_WQX-2860270,,,96.0
63866,CABEACH_WQX-2860272,10.0,,
63867,CABEACH_WQX-2860273,,,24196.0
63868,CABEACH_WQX-2860275,,,12997.0
63869,CABEACH_WQX-2860277,,,657.0
63870,CABEACH_WQX-2860279,10.0,,
63871,CABEACH_WQX-2860280,,,10.0
63872,CABEACH_WQX-2860282,10.0,,
63873,CABEACH_WQX-2860283,,,4352.0
63874,CABEACH_WQX-2860285,20.0,,
63875,CABEACH_WQX-2860286,,,1904.0
63876,CABEACH_WQX-2860288,122.0,,
63877,CABEACH_WQX-2860289,,,10.0
63878,CABEACH_WQX-2860291,10.0,,
63879,CABEACH_WQX-2860292,,,14136.0
63880,CABEACH_WQX-2860294,,,86.0
63881,CABEACH_WQX-2860296,10.0,,
63882,CABEACH_WQX-2860297,,,7270.0
63883,CABEACH_WQX-2860299,,,5794.0
63884,CABEACH_WQX-2860301,85.0,,
63885,CABEACH_WQX-2860302,,,245.0
63886,CABEACH_WQX-2860304,41.0,,
63887,CABEACH_WQX-2860305,,,5172.0
63888,CABEACH_WQX-2860307,97.0,,
63889,CABEACH_WQX-2860308,,,10.0
63890,CABEACH_WQX-2860310,10.0,,
63891,CABEACH_WQX-2860311,,,15531.0
63892,CABEACH_WQX-2860313,10.0,,
63893,CABEACH_WQX-2860314,,,30.0
63894,CABEACH_WQX-2860316,10.0,,
63895,CABEACH_WQX-2860317,,,6131.0
63896,CABEACH_WQX-2860319,,,10462.0
63897,CABEACH_WQX-2860321,,,624.0
63898,CABEACH_WQX-2860323,31.0,,
63899,CABEACH_WQX-2860324,,,3654.0
63900,CABEACH_WQX-2860326,426.0,,
63901,CABEACH_WQX-2860327,,,41.0
63902,CABEACH_WQX-2860329,20.0,,
63903,CABEACH_WQX-2860330,,,591.0
63904,CABEACH_WQX-2860332,591.0,,
63905,CABEACH_WQX-2860333,,,52.0
63906,CABEACH_WQX-2860335,10.0,,
63907,CABEACH_WQX-2860336,,,9208.0
63908,CABEACH_WQX-2860338,,,235.0
63909,CABEACH_WQX-2860340,10.0,,
63910,CABEACH_WQX-2860341,,,31.0
63911,CABEACH_WQX-2860343,10.0,,
63912,CABEACH_WQX-2860344,,,62.0
63913,CABEACH_WQX-2860346,10.0,,
63914,CABEACH_WQX-2860347,,,5794.0
63915,CABEACH_WQX-2860349,,,5794.0
63916,CABEACH_WQX-2860351,,,8164.0
63917,CABEACH_WQX-2860353,,,10.0
63918,CABEACH_WQX-2860355,10.0,,
63919,CABEACH_WQX-2860356,,,52.0
63920,CABEACH_WQX-2860358,10.0,,
63921,CABEACH_WQX-2860360,,,1234.0
63922,CABEACH_WQX-2860361,10.0,,
63923,CABEACH_WQX-2860363,,,7270.0
63924,CABEACH_WQX-2860364,31.0,,
63925,CABEACH_WQX-2860610,,,20.0
63926,CABEACH_WQX-2860611,10.0,,
63927,CABEACH_WQX-2861095,63.0,,
63928,CABEACH_WQX-2861096,,,3200.0
63929,CABEACH_WQX-2861097,,250.0,
63930,CABEACH_WQX-2861098,10.0,,
63931,CABEACH_WQX-2861099,,10.0,
63932,CABEACH_WQX-2861100,,,10.0
63933,CABEACH_WQX-2861101,,145.0,
63934,CABEACH_WQX-2861102,31.0,,
63935,CABEACH_WQX-2861103,,,90.0
63936,CABEACH_WQX-2861104,,60.0,
63937,CABEACH_WQX-2861105,31.0,,
63938,CABEACH_WQX-2861106,,,470.0
63939,CABEACH_WQX-2861107,,,30.0
63940,CABEACH_WQX-2861108,10.0,,
63941,CABEACH_WQX-2861109,,10.0,
63942,CABEACH_WQX-2861110,,,60.0
63943,CABEACH_WQX-2861111,,15.0,
63944,CABEACH_WQX-2861112,20.0,,
63945,CABEACH_WQX-2861113,10.0,,
63946,CABEACH_WQX-2861114,,,370.0
63947,CABEACH_WQX-2861115,,45.0,
63948,CABEACH_WQX-2861116,,,120.0
63949,CABEACH_WQX-2861117,,5.0,
63950,CABEACH_WQX-2861118,10.0,,
63951,CABEACH_WQX-2861119,10.0,,
63952,CABEACH_WQX-2861120,,5.0,
63953,CABEACH_WQX-2861121,,,400.0
63954,CABEACH_WQX-2861122,31.0,,
63955,CABEACH_WQX-2861123,,130.0,
63956,CABEACH_WQX-2861124,,,10.0
63957,CABEACH_WQX-2861125,275.0,,
63958,CABEACH_WQX-2861126,,160.0,
63959,CABEACH_WQX-2861127,,,6600.0
63960,CABEACH_WQX-2861128,10.0,,
63961,CABEACH_WQX-2861129,,5.0,
63962,CABEACH_WQX-2861130,,,30.0
63963,CABEACH_WQX-2861131,,5.0,
63964,CABEACH_WQX-2861132,,,20.0
63965,CABEACH_WQX-2861133,10.0,,
63966,CABEACH_WQX-2861134,10.0,,
63967,CABEACH_WQX-2861135,,5.0,
63968,CABEACH_WQX-2861136,,,10.0
63969,CABEACH_WQX-2861137,,5.0,
63970,CABEACH_WQX-2861138,,,10.0
63971,CABEACH_WQX-2861139,10.0,,
63972,CABEACH_WQX-2861140,10.0,,
63973,CABEACH_WQX-2861141,,5.0,
63974,CABEACH_WQX-2861142,,,10.0
63975,CABEACH_WQX-2861143,10.0,,
63976,CABEACH_WQX-2861144,,15.0,
63977,CABEACH_WQX-2861145,,,70.0
63978,CABEACH_WQX-2861146,,570.0,
63979,CABEACH_WQX-2861147,,,8000.0
63980,CABEACH_WQX-2861148,738.0,,
63981,CABEACH_WQX-2861149,,,140.0
63982,CABEACH_WQX-2861150,31.0,,
63983,CABEACH_WQX-2861151,,30.0,
63984,CABEACH_WQX-2861152,,,150.0
63985,CABEACH_WQX-2861153,10.0,,
63986,CABEACH_WQX-2861154,,5.0,
63987,CABEACH_WQX-2861155,,,20.0
63988,CABEACH_WQX-2861156,,5.0,
63989,CABEACH_WQX-2861157,10.0,,
63990,CABEACH_WQX-2861158,,5.0,
63991,CABEACH_WQX-2861159,,,20.0
63992,CABEACH_WQX-2861160,10.0,,
63993,CABEACH_WQX-2861161,10.0,,
63994,CABEACH_WQX-2861162,,5.0,
63995,CABEACH_WQX-2861163,,,10.0
63996,CABEACH_WQX-2861164,,45.0,
63997,CABEACH_WQX-2861165,10.0,,
63998,CABEACH_WQX-2861166,,,150.0
63999,CABEACH_WQX-2861167,,,10.0
64000,CABEACH_WQX-2861168,31.0,,
64001,CABEACH_WQX-2861169,,5.0,
64002,CABEACH_WQX-2861170,,,10.0
64003,CABEACH_WQX-2861171,,5.0,
64004,CABEACH_WQX-2861172,10.0,,
64005,CABEACH_WQX-2861173,,,10.0
64006,CABEACH_WQX-2861174,,5.0,
64007,CABEACH_WQX-2861175,10.0,,
64008,CABEACH_WQX-2861176,,20.0,
64009,CABEACH_WQX-2861177,,,70.0
64010,CABEACH_WQX-2861178,20.0,,
64011,CABEACH_WQX-2861179,10.0,,
64012,CABEACH_WQX-2861180,,5.0,
64013,CABEACH_WQX-2861181,,,20.0
64014,CABEACH_WQX-2861182,,5.0,
64015,CABEACH_WQX-2861183,10.0,,
64016,CABEACH_WQX-2861184,,,20.0
